folder,results_problem_16,results_problem_3,results_problem_19,results_problem_21,results_problem_2,results_problem_1,results_problem_11,results_problem_20,results_problem_7,results_problem_15,results_problem_23,results_problem_22,results_problem_9,results_problem_5,results_problem_4,results_problem_17,results_problem_8,results_problem_6,results_problem_13,results_problem_12,results_problem_14,results_problem_18,results_problem_10,categories.thisRepN,categories.thisTrialN,categories.thisN,categories.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_kb.started,consent_kb.keys,consent_kb.rt,Gender.keys,Gender.rt,Age,instructions_text.started,instructions_text.stopped,instructions_kb.keys,instructions_kb.rt,instructions_kb.started,instructions_kb.stopped,trial_kb.keys,current_problem_num,category_resp,answer,seed,accuracy,feedback,trial_kb.rt,trial_kb.started,trial_kb.stopped,trial_image.started,trial_image.stopped,feedback_text.started,feedback_text.stopped,new_problem_kb.started,new_problem_text.started,new_problem_kb.keys,new_problem_kb.rt,Participant #,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.932768899947405,60.932768899947405,y,19.375351599999703,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,2.204204700072296,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,93.52721889992245,None,space,73.66091970005073,93.52721889992245,None,,,,,,,,,,,,,,,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16\sample_1_0012.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,f,16,A,A,6,1,Correct!,19.741171499947086,167.23888599989004,None,167.23888599989004,None,187.02147979999427,None,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16\sample_0_0002.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,f,16,A,B,6,0,Incorrect!,5.947933500050567,188.08808599994518,None,188.08808599994518,None,194.0543296999531,None,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16\sample_1_0007.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,f,16,A,A,6,1,Correct!,5.538579099928029,195.13764299999457,None,195.13764299999457,None,200.70352349989116,None,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16\sample_1_0005.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,j,16,B,A,6,0,Incorrect!,3.3056335999863222,201.77050539990887,None,201.77050539990887,None,205.1032172999112,None,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16\sample_1_0014.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,j,16,B,A,6,0,Incorrect!,1.2910408000461757,206.15315479994752,None,206.15315479994752,None,207.47010499995667,None,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16\sample_0_0016.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,f,16,A,B,6,0,Incorrect!,3.5467496999772266,208.553400099976,None,208.553400099976,None,212.11947629996575,None,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_16\sample_0_0001.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,f,16,A,B,6,0,Incorrect!,4.210161600029096,213.18599199992605,None,213.18599199992605,None,217.41898299998138,None,,,,,21,001,2023-05-02_16h05.36.699,colored_shuffled,2021.2.3,59.98278492137026,
