folder,results_problem_18,results_problem_5,results_problem_23,results_problem_13,results_problem_10,results_problem_11,results_problem_15,results_problem_7,results_problem_21,results_problem_2,results_problem_14,results_problem_1,results_problem_9,results_problem_3,results_problem_19,results_problem_17,results_problem_22,results_problem_16,results_problem_12,results_problem_4,results_problem_20,results_problem_6,results_problem_8,categories.thisRepN,categories.thisTrialN,categories.thisN,categories.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_kb.started,consent_kb.keys,consent_kb.rt,Gender.keys,Gender.rt,Age,instructions_text.started,instructions_text.stopped,instructions_kb.keys,instructions_kb.rt,instructions_kb.started,instructions_kb.stopped,trial_kb.keys,current_problem_num,category_resp,answer,seed,accuracy,feedback,trial_kb.rt,trial_kb.started,trial_kb.stopped,trial_image.started,trial_image.stopped,feedback_text.started,feedback_text.stopped,new_problem_kb.started,new_problem_text.started,new_problem_kb.keys,new_problem_kb.rt,Participant #,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.274534699972719,7.274534699972719,y,7495.747930700018,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,9.262985899986234,,,,,,,,,,,,,,,,,,,,,,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,7517.766274900001,None,space,29.447562200017273,7517.766274900001,None,,,,,,,,,,,,,,,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_0_0005.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,f,18,A,B,10,0,Incorrect!,17.294597400003113,7547.255026199971,None,7547.255026199971,None,7564.567977799976,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_0_0007.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,f,18,A,B,10,0,Incorrect!,3.884136899956502,7565.58541900001,None,7565.58541900001,None,7569.488338699972,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0000.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,j,18,B,A,10,0,Incorrect!,1.2837694000336342,7570.50576749997,None,7570.50576749997,None,7571.806739999971,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0003.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,10.708538700011559,7572.840856099967,None,7572.840856099967,None,7583.5822214999935,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0014.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,1.4610054999939166,7584.616337799991,None,7584.616337799991,None,7586.100774099992,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0010.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,3.6377244000323117,7587.151567199966,None,7587.151567199966,None,7590.820979700016,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_0_0013.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,j,18,B,B,10,1,Correct!,1.2374958000145853,7591.871776900021,None,7591.871776900021,None,7593.139357700013,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0016.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,0.8864101000363007,7594.206843999971,None,7594.206843999971,None,7595.124201699975,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0005.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,1.0456316000199877,7596.191675300011,None,7596.191675300011,None,7597.25912990002,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0009.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,j,18,B,A,10,0,Incorrect!,0.981910299975425,7598.343281799986,None,7598.343281799986,None,7599.344026200008,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0015.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,1.2971246999804862,7600.428174300003,None,7600.428174300003,None,7601.745824499987,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_0_0008.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,j,18,B,B,10,1,Correct!,0.8865114999935031,7602.84664459998,None,7602.84664459998,None,7603.764002999989,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0008.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,0.8836997000034899,7604.881511499989,None,7604.881511499989,None,7605.782178899972,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_18\sample_1_0011.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,f,18,A,A,10,1,Correct!,0.873340799997095,7606.8996893999865,None,7606.8996893999865,None,7607.800335599983,None,,,,,38,001,2023-05-09_10h55.06.815,colored_sorted,2021.2.3,59.923872704482164,
