folder,results_problem_3,results_problem_15,results_problem_1,results_problem_19,results_problem_22,results_problem_18,results_problem_7,results_problem_11,results_problem_12,results_problem_10,results_problem_16,results_problem_23,results_problem_9,results_problem_8,results_problem_6,results_problem_14,results_problem_4,results_problem_5,results_problem_13,results_problem_17,results_problem_2,results_problem_20,results_problem_21,categories.thisRepN,categories.thisTrialN,categories.thisN,categories.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_kb.started,consent_kb.keys,consent_kb.rt,Gender.keys,Gender.rt,Age,instructions_text.started,instructions_text.stopped,instructions_kb.keys,instructions_kb.rt,instructions_kb.started,instructions_kb.stopped,trial_kb.keys,current_problem_num,category_resp,answer,seed,accuracy,feedback,trial_kb.rt,trial_kb.started,trial_kb.stopped,trial_image.started,trial_image.stopped,feedback_text.started,feedback_text.stopped,new_problem_kb.started,new_problem_text.started,new_problem_kb.keys,new_problem_kb.rt,Participant #,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.39869239999098,46.39869239999098,y,199.2911444999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,11.103834599984111,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,269.6535260999808,None,space,40.3721658999857,269.6535260999808,None,,,,,,,,,,,,,,,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_1_0015.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,f,3,A,A,2,1,Correct!,30.3258702000021,310.06793729998753,None,310.06793729998753,None,340.43269689998124,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_1_0012.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,j,3,B,A,2,0,Incorrect!,16.52319889998762,341.5826461999968,None,341.5826461999968,None,358.1315682999848,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0009.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,f,3,A,B,2,0,Incorrect!,7.5948296999849845,359.21483789998456,None,359.21483789998456,None,366.83063680000487,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0015.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,j,3,B,B,2,1,Correct!,6.70518930000253,367.8805541000038,None,367.8805541000038,None,374.61342889998923,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0012.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,j,3,B,B,2,1,Correct!,3.097875000006752,375.68002549998346,None,375.68002549998346,None,378.7964677999844,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0001.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,j,3,B,B,2,1,Correct!,4.433964700001525,379.87973739998415,None,379.87973739998415,None,384.34606499999063,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_1_0009.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,f,3,A,A,2,1,Correct!,1.7331555999990087,385.41266339999856,None,385.41266339999856,None,387.16252859999076,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0016.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,j,3,B,B,2,1,Correct!,1.1400576000160072,388.2458054999879,None,388.2458054999879,None,389.4123321000079,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_1_0002.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,f,3,A,A,2,1,Correct!,1.6902973999967799,390.4956087000028,None,390.4956087000028,None,392.2123170999985,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_1_0008.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,f,3,A,A,2,1,Correct!,0.7129469999927096,393.32887779999874,None,393.32887779999874,None,394.06216249999125,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0621061999991,395.0621061999991,space,2.4035847000195645,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0007.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,f,15,A,B,2,0,Incorrect!,2.513844999979483,397.5119449000049,None,397.5119449000049,None,400.0453138999874,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_1_0010.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,j,15,B,A,2,0,Incorrect!,1.807653099996969,401.16209890000755,None,401.16209890000755,None,402.99515519998386,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_1_0004.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,j,15,B,A,2,0,Incorrect!,4.909696199989412,404.0281346999982,None,404.0281346999982,None,408.9615768000076,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0009.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,j,15,B,B,2,1,Correct!,23.24626809998881,410.01160689999233,None,410.01160689999233,None,433.27638890000526,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_1_0015.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,f,15,A,A,2,1,Correct!,0.8033820999844465,434.32632259998354,None,434.32632259998354,None,435.15960059998906,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_1_0003.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,f,15,A,A,2,1,Correct!,0.663140899996506,436.2265897000034,None,436.2265897000034,None,436.90977219998604,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_1_0014.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,f,15,A,A,2,1,Correct!,0.6567914000188466,437.99306340000476,None,437.99306340000476,None,438.67624709999654,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0013.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,j,15,B,B,2,1,Correct!,2.1223261000122875,439.75951479998184,None,439.75951479998184,None,441.9089526000025,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0010.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,j,15,B,B,2,1,Correct!,2.089008200011449,443.0088872000051,None,443.0088872000051,None,445.12560090000625,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0015.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,j,15,B,B,2,1,Correct!,1.2409729000064544,446.20886029998655,None,446.20886029998655,None,447.4754594999831,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0004.png,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.4754552000086,448.4754552000086,space,1.1183634000190068,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0004.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1\sample_0_0007.png,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,f,1,A,B,2,0,Incorrect!,2.4957179999910295,449.64198909999686,None,449.64198909999686,None,452.158491899987,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0004.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1\sample_1_0011.png,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,f,1,A,A,2,1,Correct!,2.8807257000007667,453.225091100001,None,453.225091100001,None,456.1249101999856,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0004.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1\sample_1_0012.png,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,f,1,A,A,2,1,Correct!,0.7714829999895301,457.1583763999806,None,457.1583763999806,None,457.95832499998505,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_3\sample_0_0006.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_15\sample_0_0004.png,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_1\sample_1_0014.png,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,f,1,A,A,2,1,Correct!,0.6017315000062808,459.00799039998674,None,459.00799039998674,None,459.64159719998133,None,,,,,6,001,2023-04-27_11h01.49.083,colored_sorted,2021.2.3,60.01428339991801,
