folder,results_problem_9,results_problem_13,results_problem_1,results_problem_7,results_problem_17,results_problem_6,results_problem_14,results_problem_23,results_problem_15,results_problem_19,results_problem_10,results_problem_5,results_problem_12,results_problem_18,results_problem_8,results_problem_2,results_problem_22,results_problem_3,results_problem_20,results_problem_16,results_problem_21,results_problem_11,results_problem_4,categories.thisRepN,categories.thisTrialN,categories.thisN,categories.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_kb.started,consent_kb.keys,consent_kb.rt,Gender.keys,Gender.rt,Age,instructions_text.started,instructions_text.stopped,instructions_kb.keys,instructions_kb.rt,instructions_kb.started,instructions_kb.stopped,trial_kb.keys,current_problem_num,category_resp,answer,seed,accuracy,feedback,trial_kb.rt,trial_kb.started,trial_kb.stopped,trial_image.started,trial_image.stopped,feedback_text.started,feedback_text.stopped,new_problem_kb.started,new_problem_text.started,new_problem_kb.keys,new_problem_kb.rt,Participant #,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.670274100033566,34.670274100033566,y,8.09056490007788,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,6.818301500054076,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,59.4562023000326,None,space,23.04893900011666,59.4562023000326,None,,,,,,,,,,,,,,,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0002.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,f,9,A,A,25,1,Correct!,8.748889999929816,82.58804800012149,None,82.58804800012149,None,91.37084820005111,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0007.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,j,9,B,B,25,1,Correct!,5.300875699846074,92.40411800006405,None,92.40411800006405,None,97.7371038000565,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0003.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,f,9,A,A,25,1,Correct!,3.1745739998295903,98.77037549996749,None,98.77037549996749,None,101.96977080008946,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0008.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,j,9,B,B,25,1,Correct!,1.8208019000012428,103.02011750009842,None,103.02011750009842,None,104.86954820016399,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0012.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,j,9,B,B,25,1,Correct!,1.8653635999653488,105.9195390001405,None,105.9195390001405,None,107.80262750014663,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0011.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,j,9,B,A,25,0,Incorrect!,11.796207600040361,108.85258570010774,None,108.85258570010774,None,120.66846960014664,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0015.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,j,9,B,A,25,0,Incorrect!,5.553808900061995,121.73506880016066,None,121.73506880016066,None,127.31798609998077,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0006.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,f,9,A,B,25,0,Incorrect!,2.9522153998259455,128.3845786000602,None,128.3845786000602,None,131.36762460018508,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0012.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,j,9,B,A,25,0,Incorrect!,3.3027383000589907,132.4344126000069,None,132.4344126000069,None,135.76753880013712,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0000.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,j,9,B,A,25,0,Incorrect!,28.950942900031805,136.83395910006948,None,136.83395910006948,None,165.81564140017144,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0016.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,j,9,B,B,25,1,Correct!,3.045947799924761,166.89890659996308,None,166.89890659996308,None,169.96522720018402,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0000.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,j,9,B,B,25,1,Correct!,8.736199100036174,171.04865000001155,None,171.04865000001155,None,179.8145820000209,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0005.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,j,9,B,B,25,1,Correct!,4.742393800057471,180.9144918001257,None,180.9144918001257,None,185.6808823000174,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0009.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,f,9,A,A,25,1,Correct!,4.140111800050363,186.780828300165,None,186.780828300165,None,190.94724110001698,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0001.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,f,9,A,B,25,0,Incorrect!,12.504811399849132,192.06399410008453,None,192.06399410008453,None,204.61321069998667,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0009.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,f,9,A,B,25,0,Incorrect!,21.63837160007097,205.74648650013842,None,205.74648650013842,None,227.42849550000392,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0011.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,j,9,B,B,25,1,Correct!,6.823023500153795,228.56179610011168,None,228.56179610011168,None,235.4113291001413,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_1_0004.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,f,9,A,A,25,1,Correct!,4.7123706000857055,236.54460530006327,None,236.54460530006327,None,241.29430930013768,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_9\sample_0_0002.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,f,9,A,B,25,0,Incorrect!,5.308619400020689,242.44427340012044,None,242.44427340012044,None,247.79390839999542,None,,,,,100,001,2023-10-06_14h12.15.988,uncolored_sorted,2021.2.3,60.00434437555425,
