folder,results_problem_12,results_problem_3,results_problem_13,results_problem_18,results_problem_7,results_problem_11,results_problem_5,results_problem_17,results_problem_9,results_problem_4,results_problem_1,results_problem_20,results_problem_6,results_problem_19,results_problem_21,results_problem_14,results_problem_16,results_problem_8,results_problem_22,results_problem_15,results_problem_23,results_problem_10,results_problem_2,categories.thisRepN,categories.thisTrialN,categories.thisN,categories.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_kb.started,consent_kb.keys,consent_kb.rt,Gender.keys,Gender.rt,Age,instructions_text.started,instructions_text.stopped,instructions_kb.keys,instructions_kb.rt,instructions_kb.started,instructions_kb.stopped,trial_kb.keys,current_problem_num,category_resp,answer,seed,accuracy,feedback,trial_kb.rt,trial_kb.started,trial_kb.stopped,trial_image.started,trial_image.stopped,feedback_text.started,feedback_text.stopped,new_problem_kb.started,new_problem_text.started,new_problem_kb.keys,new_problem_kb.rt,Participant #,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7422579000704,33.7422579000704,y,1201.8168715001084,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,3.032005000161007,,,,,,,,,,,,,,,,,,,,,,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1242.6327703001443,None,space,30.782409599982202,1242.6327703001443,None,,,,,,,,,,,,,,,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12\sample_0_0006.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,f,12,A,B,26,0,Incorrect!,4.638842200161889,1273.4642423000187,None,1273.4642423000187,None,1278.1473199999891,None,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12\sample_1_0015.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,j,12,B,A,26,0,Incorrect!,2.7472573998384178,1279.1638955001254,None,1279.1638955001254,None,1281.9304240001366,None,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12\sample_1_0013.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,j,12,B,A,26,0,Incorrect!,6.1160716998856515,1282.947065600194,None,1282.947065600194,None,1289.0800122001674,None,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12\sample_1_0011.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,j,12,B,A,26,0,Incorrect!,8.453739599790424,1290.1132712999824,None,1290.1132712999824,None,1298.595732100075,None,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12\sample_0_0015.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,f,12,A,B,26,0,Incorrect!,4.4729269000235945,1299.6460884001572,None,1299.6460884001572,None,1304.1453917000908,None,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12\sample_0_0000.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,f,12,A,B,26,0,Incorrect!,2.9078376998659223,1305.1953487000428,None,1305.1953487000428,None,1308.1284310000483,None,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12,C:\Users\subject\Desktop\SVRT Experiments\SVRT Experiment 3\svrt_images\generated_images\results_problem_12\sample_1_0005.png,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,j,12,B,A,26,0,Incorrect!,4.860746800201014,1309.1784042001236,None,1309.1784042001236,None,1314.061370300129,None,,,,,103,001,2023-10-06_15h02.32.341,uncolored_shuffled,2021.2.3,60.0126987278537,
